timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1787131029.306286,-0.852,9.234,1.571,-0.012,0.02,-0.016,27.15,23.85,-42.6,365.0
1787131029.5116513,-0.62,9.234,1.671,-0.048,0.048,-0.029,28.5,24.9,-40.95,365.0
1787131029.5116773,-0.611,9.194,1.683,-0.04,0.04,-0.011,27.45,23.85,-40.35,322.0
1787131029.5116885,-0.62,9.177,1.585,-0.031,0.034,0.002,28.2,25.5,-41.55,322.0
1787131029.7165956,-0.74,9.345,1.875,-0.018,0.07,-0.042,27.15,22.35,-42.3,322.0
1787131029.716622,-0.771,9.376,1.81,-0.037,0.056,-0.036,28.5,23.7,-43.2,316.0
1787131029.716633,-0.747,9.354,1.82,-0.048,0.048,-0.02,28.8,25.2,-42.0,316.0
1787131029.9211082,-0.838,9.189,1.726,-0.014,0.005,0.01,28.65,24.75,-40.35,380.0
1787131029.9211328,-0.845,9.239,1.702,-0.024,-0.015,0.008,26.55,24.9,-42.75,380.0
1787131029.9211442,-0.838,9.244,1.657,-0.026,-0.012,0.01,28.5,24.45,-41.7,380.0
1787131030.1263192,-0.716,9.395,1.899,-0.048,0.038,-0.059,28.2,23.55,-40.35,343.0
1787131030.1263416,-0.769,9.335,1.884,-0.061,0.043,-0.053,27.0,23.7,-41.25,343.0
1787131030.1263525,-0.692,9.349,1.781,-0.072,0.047,-0.044,28.5,22.95,-42.0,343.0
1787131030.329199,-0.836,9.244,1.729,-0.003,-0.013,0.014,28.95,23.55,-41.85,357.0
1787131030.5361006,-0.857,9.263,1.757,-0.027,0.031,-0.022,27.45,23.85,-41.1,349.0
1787131030.5361238,-0.795,9.199,1.772,-0.029,0.033,-0.013,27.9,22.8,-41.55,349.0
1787131030.5361345,-0.721,9.251,1.772,-0.024,0.042,-0.015,28.2,23.55,-42.6,349.0
1787131030.7413335,-0.874,9.199,1.853,-0.024,0.079,-0.009,28.05,22.95,-41.7,370.0
1787131030.7413585,-0.917,9.194,1.805,-0.021,0.074,-0.011,31.05,23.25,-42.0,370.0
1787131030.74137,-0.912,9.155,1.793,-0.028,0.069,-0.005,27.45,23.55,-41.55,370.0
1787131030.9459717,-0.934,9.328,1.872,0.032,-0.011,0.002,29.25,23.7,-41.7,370.0
1787131030.9459965,-0.907,9.33,1.944,0.016,0.006,-0.01,29.55,22.2,-42.75,370.0
1787131030.9460077,-0.876,9.323,1.949,-0.003,0.024,-0.002,29.55,23.7,-43.2,370.0
1787131031.151008,-0.843,9.244,1.755,-0.022,0.037,-0.014,29.4,23.55,-42.3,401.0
1787131031.1510327,-0.843,9.227,1.669,-0.016,0.036,-0.015,28.2,22.35,-42.3,401.0
1787131031.1510437,-0.819,9.203,1.69,-0.007,0.032,-0.01,27.45,21.9,-42.3,401.0
