timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786377786.5526416,-9.258,2.725,0.728,-0.02,0.039,0.022,73.35,-41.7,41.85,130.0
1786377786.552647,-9.203,2.636,0.69,-0.021,0.044,0.021,73.2,-42.6,41.7,136.0
1786377786.5526745,-9.337,2.658,0.74,-0.022,0.065,0.031,73.35,-41.7,43.35,136.0
1786377786.5526795,-9.373,2.516,0.589,-0.021,0.027,0.029,73.65,-41.7,42.3,162.0
1786377786.5526843,-9.4,2.567,0.515,-0.013,0.043,0.024,73.35,-40.95,41.1,162.0
1786377786.552689,-9.397,2.502,0.522,-0.013,0.06,0.029,72.9,-42.45,39.3,162.0
1786377786.552694,-9.306,2.607,0.414,0.004,0.055,-0.001,74.7,-42.3,41.7,125.0
1786377786.5526989,-9.337,2.629,0.472,0.006,0.054,-0.001,74.85,-40.95,41.85,125.0
1786377786.552704,-9.369,2.653,0.378,0.007,0.06,0.007,74.7,-41.55,41.7,125.0
1786377786.5527086,-9.426,2.703,0.335,-0.02,0.051,-0.025,75.45,-43.05,40.95,120.0
1786377786.5527136,-9.448,2.756,0.311,-0.013,0.04,-0.026,74.4,-39.75,43.05,120.0
1786377786.5527186,-9.323,2.693,0.359,0.001,0.053,-0.007,75.45,-42.3,41.7,125.0
1786377786.5527232,-9.428,2.61,0.292,-0.014,0.023,0.037,74.1,-42.15,41.1,130.0
1786377786.5527282,-9.459,2.638,0.254,-0.025,0.026,0.032,73.65,-42.15,40.05,130.0
1786377786.552733,-9.395,2.638,0.235,-0.026,0.038,0.023,74.4,-40.2,41.85,130.0
1786377786.5527375,-9.194,2.653,0.225,-0.021,0.055,-0.002,74.1,-41.25,40.8,142.0
1786377786.5527425,-9.251,2.626,0.206,-0.018,0.055,0.0,76.35,-43.65,40.05,142.0
1786377786.5527472,-9.337,2.638,0.232,-0.01,0.037,0.005,75.6,-40.5,41.55,142.0
1786377786.552752,-9.213,2.552,0.275,-0.041,0.092,-0.029,74.1,-40.2,39.6,132.0
1786377786.552757,-9.407,2.476,0.22,-0.057,0.071,-0.001,74.4,-40.5,41.1,132.0
1786377786.5527618,-9.407,2.468,0.144,-0.052,0.03,0.023,74.25,-41.55,40.65,132.0
1786377786.5527668,-9.555,2.696,0.165,0.007,-0.001,-0.039,73.35,-42.15,41.55,120.0
1786377786.5527716,-9.44,2.679,0.115,-0.005,0.016,-0.056,75.15,-40.95,40.95,120.0
1786377786.5527763,-9.517,2.722,0.175,-0.009,0.014,-0.076,75.6,-41.7,40.8,120.0
1786377786.5527813,-9.287,2.806,0.263,0.004,-0.046,0.022,74.7,-42.6,42.0,135.0
1786377786.5527859,-9.268,2.741,0.294,-0.004,-0.051,0.043,73.5,-41.55,41.25,135.0
1786377786.552791,-9.378,2.567,0.237,-0.076,0.012,0.02,74.1,-41.25,41.1,150.0
1786377786.5527983,-9.388,2.526,0.208,-0.07,0.003,0.034,74.7,-42.6,41.25,150.0
1786377786.552803,-9.426,2.401,0.101,-0.051,0.0,0.045,74.7,-41.55,42.0,150.0
