timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786369549.2315395,-4.01,9.084,1.453,1.622,-0.849,0.07,85.2,6.45,93.45,818.0
1786369549.2315545,-3.706,9.105,0.977,1.611,-0.822,0.049,85.2,8.85,92.7,818.0
1786369549.2315698,-3.333,8.978,0.9,1.612,-0.723,0.12,85.8,12.15,92.4,720.0
1786369549.2315845,-2.746,11.229,1.326,-0.808,-0.432,0.217,81.15,19.2,94.5,559.0
1786369549.2316003,-3.946,12.979,0.907,-3.023,-0.987,0.06,81.0,15.6,93.9,559.0
1786369549.2316167,-2.861,13.171,1.142,-5.697,-1.44,0.173,77.55,11.7,96.15,693.0
1786369549.28789,0.16,8.703,2.978,0.06,-0.122,0.093,25.65,-3.0,79.35,50.0
1786369549.2879648,0.182,9.124,1.827,0.062,-0.052,0.169,25.95,-4.2,80.1,50.0
1786369549.288001,0.074,8.722,2.753,0.154,-0.044,0.184,25.95,-3.75,80.55,63.0
1786369549.4986157,0.74,8.909,1.944,0.049,-0.044,-0.004,28.65,-4.2,79.35,50.0
1786369549.4986682,0.747,8.815,1.805,0.04,-0.059,0.029,28.2,-3.0,81.3,50.0
1786369549.4986887,0.833,8.842,1.803,0.0,-0.066,0.068,27.15,-3.0,81.3,50.0
1786369549.6969535,-0.014,9.455,2.574,0.044,0.007,-0.015,28.5,-3.15,80.7,56.0
1786369549.6970072,0.223,9.397,2.648,0.035,0.019,-0.051,27.15,-3.75,80.85,56.0
1786369549.697028,0.328,9.294,2.54,0.022,0.041,-0.073,27.3,-4.05,81.45,56.0
1786369549.9021447,0.23,9.151,2.897,-0.039,-0.001,-0.025,28.8,-2.85,80.7,54.0
1786369549.9022202,0.311,9.136,2.782,-0.048,-0.024,-0.048,27.75,-3.6,80.4,54.0
1786369549.9022486,0.503,9.201,2.763,-0.036,-0.012,-0.086,25.95,-3.0,82.05,54.0
1786369550.106951,0.208,9.1,2.433,-0.014,-0.023,-0.047,27.75,-2.85,80.7,58.0
1786369550.1070366,0.084,9.21,2.375,-0.004,-0.017,-0.027,26.55,-3.15,78.9,58.0
1786369550.1070735,0.232,9.232,2.332,0.035,-0.01,-0.021,27.3,-3.15,79.65,58.0
1786369550.3111799,0.563,9.031,2.049,0.103,-0.03,-0.004,24.75,-2.1,80.4,58.0
1786369550.3112483,0.663,8.899,2.27,0.154,-0.023,-0.002,25.8,-1.65,79.65,59.0
1786369550.3112783,0.304,9.072,2.626,0.184,-0.092,0.0,25.8,-0.9,80.4,59.0
1786369550.516132,-0.05,8.985,1.935,0.051,-0.056,-0.035,24.9,-1.8,80.1,58.0
1786369550.516211,-0.007,9.067,1.949,0.026,-0.1,-0.049,24.3,-1.65,78.15,58.0
1786369550.5162463,0.017,9.189,2.126,0.009,-0.129,-0.068,24.3,-0.45,78.45,51.0
1786369550.9255607,0.244,9.103,2.172,-0.035,-0.034,0.011,22.65,-0.3,79.35,55.0
1786369550.925608,0.17,9.187,2.234,-0.013,-0.024,0.039,24.15,0.0,79.8,55.0
1786369550.925626,0.045,9.258,2.239,-0.02,0.012,0.067,24.9,-1.05,80.55,70.0
1786369551.1305935,0.141,9.187,2.229,-0.058,0.036,-0.039,23.55,-0.15,78.45,53.0
1786369551.1306427,0.043,9.141,2.286,-0.046,0.039,-0.042,24.9,-1.8,79.35,53.0
1786369551.1306639,0.01,9.086,2.289,-0.034,0.029,-0.053,23.4,-1.5,78.6,66.0
1786369551.3409708,0.175,9.206,2.356,-0.112,-0.002,-0.017,25.65,-3.75,80.1,59.0
1786369551.3410587,0.177,9.139,2.306,-0.08,0.007,0.02,23.85,0.0,79.8,59.0
1786369551.3410993,0.062,9.1,2.308,-0.074,0.024,0.018,23.55,-2.1,78.45,59.0
1786369551.541017,-0.012,9.12,2.375,0.005,0.0,-0.015,25.5,-3.15,78.9,55.0
1786369551.5411127,-0.132,9.081,2.409,-0.006,-0.005,-0.02,24.0,-2.85,78.9,55.0
1786369551.5411618,0.0,9.122,2.447,-0.006,0.002,-0.021,23.4,-3.45,78.6,55.0
1786369551.7453637,-0.103,9.17,2.406,-0.039,0.017,-0.006,24.45,-3.45,79.05,59.0
1786369551.7454193,0.017,9.158,2.416,-0.043,0.007,-0.006,23.4,-2.25,80.1,59.0
1786369551.745443,-0.012,9.076,2.399,-0.052,0.011,-0.013,24.0,-2.85,79.95,59.0
1786369551.952121,-0.089,9.031,2.325,-0.061,-0.013,-0.035,23.85,-2.25,80.1,56.0
1786369551.9521887,-0.022,8.957,2.37,-0.065,-0.02,-0.032,23.1,-1.8,77.55,56.0
1786369551.952214,-0.031,9.019,2.409,-0.055,-0.031,-0.032,23.1,-1.8,77.55,56.0
1786369552.155533,0.136,9.057,2.509,-0.11,-0.054,-0.073,23.85,-2.25,80.85,68.0
1786369552.1555958,0.199,8.973,2.464,-0.117,-0.018,-0.077,23.1,-2.7,78.6,57.0
1786369552.1556222,0.005,9.033,2.473,-0.112,-0.005,-0.076,22.65,-3.45,80.1,57.0
1786369552.3589911,-0.072,8.988,2.655,-0.272,-0.163,-0.219,23.25,-2.4,78.45,55.0
1786369552.3590627,0.017,8.871,2.655,-0.304,-0.141,-0.219,22.65,-3.0,78.3,59.0
1786369552.3591013,0.036,8.734,2.665,-0.344,-0.102,-0.219,22.65,-2.7,78.3,59.0
1786369552.5636756,-0.553,8.799,3.172,-0.508,-0.114,-0.262,21.3,-6.75,77.4,60.0
1786369552.5637379,-0.575,8.873,3.194,-0.525,-0.15,-0.299,20.85,-5.7,77.55,55.0
1786369552.5637639,-0.515,8.835,3.182,-0.535,-0.164,-0.315,21.0,-8.25,77.7,55.0
1786369552.7683496,-1.022,8.222,3.587,-0.607,-0.105,-0.461,18.75,-8.7,77.7,59.0
1786369552.76839,-0.972,8.076,3.455,-0.584,-0.146,-0.509,19.05,-9.75,76.35,57.0
1786369552.7684073,-1.065,8.226,3.757,-0.577,-0.154,-0.507,20.85,-8.85,76.05,57.0
1786369552.9736037,-2.452,7.496,6.536,-0.122,-0.562,-0.479,14.85,-11.1,76.05,44.0
1786369552.9736676,-2.418,7.472,6.491,-0.021,-0.593,-0.47,14.85,-9.6,76.5,28.0
1786369552.9736927,-2.497,7.542,6.426,-0.055,-0.612,-0.462,13.5,-11.4,75.9,28.0
1786369553.178106,-2.148,7.633,6.79,0.027,-0.311,-0.239,12.0,-10.95,75.6,32.0
1786369553.17816,-1.724,7.649,6.46,-0.088,-0.156,-0.209,12.0,-9.75,74.85,32.0
1786369553.1781855,-1.532,7.429,6.318,-0.156,0.058,-0.158,11.25,-9.45,73.65,44.0
1786369553.3833497,-1.762,7.118,5.698,-0.346,0.398,0.142,13.2,-11.4,74.4,39.0
1786369553.383396,-1.875,7.14,5.509,-0.371,0.455,0.171,14.4,-10.05,72.75,39.0
1786369553.383417,-2.035,7.017,5.55,-0.38,0.474,0.182,14.7,-12.9,74.1,45.0
1786369553.588367,-2.476,6.993,6.132,0.024,0.198,0.105,15.0,-14.1,76.65,31.0
1786369553.5884285,-2.272,6.967,6.206,-0.008,0.206,0.094,15.75,-14.1,76.95,31.0
1786369553.588456,-2.476,6.893,6.349,-0.017,0.239,0.089,15.9,-14.25,76.5,35.0
1786369553.8040743,-2.72,6.68,5.418,-0.101,0.174,0.048,18.3,-14.1,79.2,33.0
1786369553.8041244,-2.641,6.663,5.377,-0.046,0.119,0.033,18.15,-14.25,77.55,33.0
1786369553.8041472,-2.65,6.723,5.397,-0.013,0.07,0.049,17.25,-15.15,77.4,33.0
1786369554.0056875,-2.737,7.345,5.612,0.048,0.048,0.077,16.2,-15.15,78.15,39.0
1786369554.0057416,-2.533,7.283,5.66,0.077,0.048,0.066,19.05,-14.85,77.4,39.0
1786369554.0057642,-2.629,7.403,5.765,0.092,0.04,0.055,20.1,-14.55,79.35,39.0
1786369554.2071478,-2.286,7.247,5.54,-0.067,0.152,0.08,20.1,-14.25,78.0,34.0
1786369554.2072382,-2.339,7.219,5.547,-0.063,0.156,0.092,20.4,-14.25,79.35,34.0
1786369554.4075994,-2.385,7.254,5.868,0.02,-0.125,-0.02,20.4,-14.25,80.1,44.0
1786369554.4076748,-2.485,7.333,5.871,0.02,-0.152,-0.039,20.1,-15.75,79.35,44.0
1786369554.4077077,-2.389,7.353,6.021,-0.005,-0.195,-0.043,20.85,-15.45,79.8,44.0
1786369554.609076,-2.988,7.207,5.902,-0.101,-0.295,-0.192,20.4,-14.25,77.55,30.0
1786369554.6091473,-2.509,7.149,5.772,-0.137,-0.401,-0.234,18.9,-15.75,78.6,30.0
1786369554.6126063,-2.351,6.972,5.78,-0.143,-0.357,-0.28,19.05,-15.6,76.35,30.0
1786369554.8170972,-3.072,6.91,6.22,0.546,-0.853,-0.347,15.45,-11.4,74.4,50.0
1786369554.8171518,-3.464,7.034,6.354,0.609,-0.975,-0.332,15.75,-11.4,75.6,50.0
1786369554.8173146,-2.89,7.307,6.318,0.56,-1.009,-0.372,14.25,-10.2,72.6,50.0
1786369555.0213418,-1.702,7.125,5.329,0.073,-0.241,-0.086,12.9,-4.5,72.75,33.0
1786369555.021418,-1.604,7.099,5.265,0.133,0.005,-0.099,12.6,-7.65,72.0,58.0
1786369555.0214577,-1.513,7.156,5.09,0.229,0.291,-0.11,14.4,-4.5,72.75,58.0
1786369555.2257676,-2.346,7.389,4.87,0.706,0.228,-0.242,14.4,-1.5,73.2,66.0
1786369555.2258444,-2.349,7.518,4.896,0.784,0.358,-0.256,14.1,-1.8,72.75,66.0
1786369555.2258744,-2.066,7.781,4.724,0.983,0.52,-0.326,15.9,0.0,73.5,69.0
1786369555.4302597,-3.491,9.031,-1.93,3.542,0.592,-0.101,28.5,32.55,58.95,870.0
1786369555.4303155,-3.038,9.21,-2.643,3.312,0.46,-0.009,29.55,37.2,54.9,870.0
1786369555.430336,-3.225,8.813,-2.239,3.133,0.362,0.095,30.3,37.95,53.4,870.0
